order_id,customer_id,product_id,order_date,quantity,unit_price,discount,sales_channel
O01704,C0198,P008,2025-08-26,5,694.25,0.1026,Direct
O01705,C0105,P016,2025-08-19,3,141.26,0.0573,Direct
O01706,C0043,P010,2025-08-06,1,374.15,0.0153,Direct
O01707,C0069,P017,2025-08-09,3,226.8,0.0946,Web
O01708,C0265,P017,2025-08-31,2,277.37,0.2148,Partner
O01709,C0286,P008,2025-08-23,5,675.2,0.0931,Direct
O01710,C0121,P010,2025-08-20,4,435.74,0.2032,Partner
O01711,C0263,P015,2025-08-01,5,78.72,0.114,Direct
O01712,C0169,P003,2025-08-18,3,1550.17,0.0098,Web
O01713,C0195,P016,2025-08-13,1,145.91,0.1051,Partner
O01714,C0047,P013,2025-08-25,2,125.16,0.0971,Web
O01715,C0179,P017,2025-08-08,5,259.81,0.018,Web
O01716,C0180,P012,2025-08-06,4,189.3,0.1148,Web
O01717,C0080,P006,2025-08-13,2,707.07,0.1024,Direct
O01718,C0021,P011,2025-08-03,2,73.8,0.0484,Direct
O01719,C0195,P012,2025-08-12,5,140.84,0.0929,Web
O01720,C0097,P018,2025-08-22,1,63.1,0.0589,Web
O01721,C0215,P019,2025-08-25,4,319.95,0.15,Partner
O01722,C0015,P013,2025-08-25,5,102.49,0.094,Web
O01723,C0211,P016,2025-08-18,2,132.16,0.0144,Web
O01724,C0096,P008,2025-08-06,5,551.39,0.1082,Web
O01725,C0235,P009,2025-08-03,5,183.25,0.0488,Direct
O01726,C0137,P007,2025-08-12,5,599.66,0.1669,Partner
O01727,C0126,P010,2025-08-07,2,408.5,0.1107,Partner
O01728,C0224,P010,2025-08-24,4,337.39,0.1282,Partner
O01729,C0136,P011,2025-08-22,4,87.94,0.0456,Web
O01730,C0183,P007,2025-08-05,1,691.75,0.0971,Direct
O01731,C0289,P006,2025-08-21,1,719.28,0.2107,Partner
O01732,C0037,P002,2025-08-24,2,1141.84,0.0834,Web
O01733,C0016,P015,2025-08-01,3,78.12,0.0354,Direct
O01734,C0104,P020,2025-08-15,4,288.0,0.0808,Direct
O01735,C0195,P001,2025-08-09,4,1367.17,0.045,Direct
O01736,C0170,P009,2025-08-06,1,201.08,0.1247,Partner
O01737,C0275,P012,2025-08-27,5,161.76,0.0993,Direct
O01738,C0095,P003,2025-08-01,1,1833.78,0.086,Web
O01739,C0188,P012,2025-08-16,3,175.67,0.1957,Partner
O01740,C0225,P007,2025-08-31,5,505.97,0.0464,Direct
O01741,C0266,P006,2025-08-26,1,701.69,0.1399,Partner
O01742,C0252,P011,2025-08-31,1,79.8,0.2023,Partner
O01743,C0078,P011,2025-08-26,1,63.71,0.0847,Direct
O01744,C0167,P015,2025-08-01,4,86.66,0.0821,Web
O01745,C0268,P008,2025-08-03,5,685.88,0.0781,Web
O01746,C0213,P017,2025-08-10,3,313.9,0.109,Direct
O01747,C0150,P015,2025-08-29,3,95.84,0.0992,Web
O01748,C0024,P008,2025-08-29,3,594.36,0.1065,Web
O01749,C0143,P008,2025-08-10,5,627.67,0.0433,Direct
O01750,C0035,P004,2025-08-12,4,1441.23,0.0369,Web
O01751,C0020,P007,2025-08-15,3,697.9,0.0472,Web
O01752,C0176,P019,2025-08-25,3,422.8,0.1114,Web
O01753,C0192,P020,2025-08-18,1,334.4,0.1028,Web
O01754,C0148,P017,2025-08-07,2,278.88,0.1302,Partner
O01755,C0180,P015,2025-08-22,2,79.83,0.0386,Web
O01756,C0202,P016,2025-08-04,3,151.57,0.0826,Direct
O01757,C0010,P008,2025-08-28,3,586.64,0.0964,Partner
O01758,C0008,P003,2025-08-09,3,1780.73,0.0632,Web
O01759,C0132,P014,2025-08-03,3,132.23,0.0267,Web
O01760,C0181,P011,2025-08-13,1,77.62,0.1164,Web
O01761,C0100,P012,2025-08-30,3,180.04,0.0876,Web
O01762,C0065,P010,2025-08-26,2,387.8,0.2178,Partner
O01763,C0115,P011,2025-08-05,3,74.5,0.1984,Partner
O01764,C0172,P014,2025-08-27,5,156.24,0.1152,Web
O01765,C0263,P009,2025-08-11,5,231.39,0.0309,Web
O01766,C0089,P014,2025-08-03,1,162.52,0.0504,Direct
O01767,C0177,P001,2025-08-24,4,1492.84,0.075,Direct
O01768,C0046,P010,2025-08-30,1,367.11,0.0811,Web
O01769,C0016,P015,2025-08-07,2,86.75,0.0441,Direct
O01770,C0108,P009,2025-08-17,4,232.32,0.0564,Web
O01771,C0275,P011,2025-08-02,1,69.33,0.0489,Web
O01772,C0261,P015,2025-08-18,5,87.91,0.0477,Web
O01773,C0184,P004,2025-08-12,1,1300.13,0.104,Partner
O01774,C0009,P005,2025-08-28,3,672.86,0.1483,Partner
O01775,C0153,P016,2025-08-20,1,133.69,0.012,Direct
O01776,C0296,P016,2025-08-31,1,148.26,0.073,Direct
O01777,C0227,P014,2025-08-20,3,140.33,0.0624,Direct
O01778,C0150,P005,2025-08-18,2,528.14,0.0352,Web
O01779,C0154,P005,2025-08-01,5,566.93,0.0423,Direct
O01780,C0253,P014,2025-08-13,5,137.96,0.0894,Web
O01781,C0285,P009,2025-08-25,1,174.57,0.0809,Partner
O01782,C0295,P020,2025-08-25,1,266.95,0.2169,Partner
O01783,C0104,P008,2025-08-29,4,522.75,0.0991,Web
O01784,C0232,P017,2025-08-13,2,230.6,0.191,Partner
O01785,C0180,P019,2025-08-07,1,355.49,0.1305,Partner
O01786,C0236,P020,2025-08-10,1,300.19,0.0841,Partner
O01787,C0080,P009,2025-08-13,3,198.76,0.0437,Web
O01788,C0249,P007,2025-08-11,1,640.47,0.0934,Direct
O01789,C0247,P006,2025-08-19,3,832.59,0.047,Direct
O01790,C0296,P004,2025-08-22,4,1553.87,0.0181,Direct
O01791,C0214,P011,2025-08-08,5,86.53,0.2021,Partner
O01792,C0227,P019,2025-08-20,1,392.97,0.0054,Web
O01793,C0257,P002,2025-08-08,2,1190.47,0.114,Direct
O01794,C0147,P005,2025-08-16,1,500.63,0.2022,Partner
O01795,C0171,P010,2025-08-25,1,390.99,0.1039,Web
O01796,C0025,P005,2025-08-13,3,500.45,0.2108,Partner
O01797,C0196,P003,2025-08-27,4,1538.53,0.0294,Web
O01798,C0005,P011,2025-08-27,3,87.06,0.0411,Direct
O01799,C0193,P006,2025-08-25,3,674.41,0.16,Partner
O01800,C0284,P018,2025-08-11,5,77.38,0.0115,Web
O01801,C0222,P007,2025-08-24,1,635.13,0.0564,Direct
O01802,C0160,P002,2025-08-02,3,1077.64,0.0749,Direct
O01803,C0015,P009,2025-08-14,4,211.2,0.0994,Web
O01804,C0167,P013,2025-08-10,4,103.21,0.0005,Direct
O01805,C0252,P006,2025-08-10,4,753.51,0.1359,Partner
O01806,C0209,P001,2025-08-25,1,1498.33,0.1286,Partner
O01807,C0217,P015,2025-08-18,2,102.37,0.0778,Web
O01808,C0021,P007,2025-08-14,1,625.62,0.0615,Direct
O01809,C0229,P007,2025-08-02,4,662.79,0.0918,Direct
O01810,C0267,P003,2025-08-22,1,1860.49,0.1603,Partner
O01811,C0070,P020,2025-08-27,1,284.34,0.0206,Web
O01812,C0130,P011,2025-08-29,3,75.63,0.0618,Direct
O01813,C0267,P017,2025-08-13,2,225.84,0.0755,Web
O01814,C0169,P006,2025-08-23,1,776.16,0.1591,Partner
O01815,C0260,P017,2025-08-14,4,284.42,0.1727,Partner
O01816,C0143,P015,2025-08-19,2,87.88,0.0152,Direct
O01817,C0210,P014,2025-08-19,2,143.53,0.0296,Direct
O01818,C0258,P012,2025-08-13,5,181.17,0.1539,Partner
O01819,C0294,P002,2025-08-09,1,1066.33,0.0244,Direct
O01820,C0234,P004,2025-08-14,2,1478.95,0.1001,Direct
O01821,C0153,P006,2025-08-06,3,723.5,0.1881,Partner
O01822,C0088,P016,2025-08-17,2,122.3,0.0676,Direct
O01823,C0286,P015,2025-08-05,2,94.37,0.0339,Direct
O01824,C0161,P007,2025-08-11,2,687.89,0.0301,Direct
O01825,C0240,P014,2025-08-02,3,132.54,0.0245,Web
O01826,C0177,P020,2025-08-28,2,253.22,0.0328,Web
O01827,C0051,P020,2025-08-29,2,270.87,0.0745,Web
O01828,C0072,P014,2025-08-04,5,126.6,0.0099,Direct
O01829,C0115,P020,2025-08-31,3,326.37,0.125,Partner
O01830,C0291,P009,2025-08-31,5,209.98,0.1848,Partner
O01831,C0079,P014,2025-08-19,3,173.68,0.1086,Web
O01832,C0286,P018,2025-08-19,3,60.98,0.0193,Direct
O01833,C0023,P004,2025-08-23,5,1257.94,0.1767,Partner
O01834,C0190,P006,2025-08-18,5,765.38,0.0684,Direct
O01835,C0061,P015,2025-08-05,1,90.85,0.0524,Web
O01836,C0242,P005,2025-08-29,3,651.12,0.0433,Web
O01837,C0097,P004,2025-08-26,5,1450.6,0.0844,Partner
O01838,C0027,P013,2025-08-16,1,104.39,0.0979,Direct
O01839,C0083,P012,2025-08-03,4,193.79,0.0593,Web
O01840,C0111,P018,2025-08-08,2,75.74,0.0924,Partner
O01841,C0296,P020,2025-08-02,3,303.23,0.0717,Web
O01842,C0202,P015,2025-08-17,3,77.82,0.1103,Web
O01843,C0036,P014,2025-08-22,1,132.97,0.0025,Web
O01844,C0193,P012,2025-08-21,3,177.71,0.0168,Direct
O01845,C0018,P014,2025-08-21,4,153.6,0.1144,Partner
O01846,C0023,P014,2025-08-04,4,158.51,0.1385,Partner
O01847,C0215,P002,2025-08-15,3,919.08,0.0819,Web
O01848,C0022,P015,2025-08-02,2,80.07,0.099,Web
O01849,C0243,P018,2025-08-31,2,71.51,0.0928,Web
O01850,C0216,P003,2025-08-29,1,1682.76,0.0592,Web
O01851,C0149,P006,2025-08-06,2,790.26,0.1557,Partner
O01852,C0063,P015,2025-08-13,5,78.85,0.1133,Direct
O01853,C0156,P012,2025-08-08,5,160.43,0.1132,Direct
O01854,C0191,P007,2025-08-02,2,587.09,0.0814,Partner
O01855,C0022,P013,2025-08-13,4,107.83,0.1826,Partner
O01856,C0223,P017,2025-08-22,1,244.87,0.1305,Partner
O01857,C0286,P014,2025-08-23,4,174.3,0.1124,Partner
O01858,C0194,P001,2025-08-18,5,1648.65,0.0733,Web
O01859,C0094,P015,2025-08-28,1,99.77,0.0121,Web
O01860,C0154,P010,2025-08-16,1,363.39,0.1441,Partner
O01861,C0256,P017,2025-08-14,1,285.2,0.1028,Web
O01862,C0132,P002,2025-08-29,4,1006.31,0.1305,Partner
O01863,C0228,P007,2025-08-09,5,514.8,0.0889,Direct
O01864,C0299,P019,2025-08-27,5,352.17,0.2153,Partner
O01865,C0280,P012,2025-08-08,3,146.04,0.0709,Web
O01866,C0126,P010,2025-08-18,3,340.19,0.2141,Partner
O01867,C0092,P004,2025-08-16,1,1556.98,0.2008,Partner
O01868,C0049,P010,2025-08-06,1,435.48,0.007,Web
O01869,C0168,P009,2025-08-10,3,195.68,0.1014,Partner
O01870,C0020,P004,2025-08-31,2,1289.31,0.0368,Web
O01871,C0039,P016,2025-08-18,5,150.26,0.0735,Direct
O01872,C0126,P018,2025-08-25,3,59.08,0.1483,Partner
O01873,C0084,P003,2025-08-27,5,1345.19,0.0876,Direct
O01874,C0149,P009,2025-08-19,2,221.1,0.1136,Partner
O01875,C0079,P013,2025-08-25,5,113.1,0.1327,Partner
O01876,C0056,P003,2025-08-19,4,1353.94,0.1053,Partner
O01877,C0187,P014,2025-08-31,3,144.91,0.0691,Web
O01878,C0241,P017,2025-08-21,2,305.04,0.1006,Direct
O01879,C0042,P020,2025-08-28,5,282.87,0.0828,Partner
O01880,C0136,P016,2025-08-17,1,117.68,0.0294,Direct
O01881,C0266,P002,2025-08-02,4,970.19,0.0543,Web
O01882,C0079,P014,2025-08-22,2,129.9,0.0449,Direct
O01883,C0223,P015,2025-08-13,3,96.33,0.0129,Direct
O01884,C0197,P015,2025-08-26,2,78.8,0.062,Web
O01885,C0198,P006,2025-08-19,3,768.54,0.0257,Web
O01886,C0070,P019,2025-08-08,4,332.14,0.0042,Direct
O01887,C0014,P006,2025-08-30,4,616.52,0.0344,Web
O01888,C0126,P002,2025-08-19,3,1107.96,0.0878,Web
O01889,C0072,P018,2025-08-11,4,60.38,0.0529,Direct
O01890,C0098,P009,2025-08-20,4,170.97,0.2154,Partner
O01891,C0055,P001,2025-08-24,1,1444.79,0.2038,Partner
O01892,C0274,P012,2025-08-14,4,161.52,0.0865,Partner
O01893,C0274,P011,2025-08-06,3,76.57,0.1912,Partner
O01894,C0212,P015,2025-08-27,1,73.73,0.0204,Web
O01895,C0145,P018,2025-08-29,5,73.09,0.0255,Direct
O01896,C0193,P006,2025-08-18,3,816.63,0.0468,Web
O01897,C0119,P002,2025-08-24,2,1111.36,0.1305,Partner
O01898,C0033,P003,2025-08-21,5,1669.52,0.0622,Web
O01899,C0154,P005,2025-08-22,3,492.48,0.1111,Direct
O01900,C0132,P001,2025-08-25,2,1328.5,0.111,Web
O01901,C0014,P017,2025-08-12,4,247.12,0.0243,Direct
O01902,C0248,P018,2025-08-06,3,67.38,0.0285,Direct
O01903,C0038,P014,2025-08-08,2,136.95,0.1039,Direct
O01904,C0232,P002,2025-08-29,1,1068.46,0.1505,Partner
O01905,C0004,P019,2025-08-30,3,421.4,0.0787,Direct
O01906,C0207,P019,2025-08-07,1,342.44,0.1798,Partner
O01907,C0155,P013,2025-08-16,4,123.16,0.0945,Web
O01908,C0258,P004,2025-08-20,3,1572.39,0.0303,Web
O01909,C0104,P008,2025-08-25,3,597.36,0.013,Direct
O01910,C0066,P012,2025-08-19,3,142.21,0.0934,Partner
O01911,C0293,P014,2025-08-24,1,165.53,0.1512,Partner
O01912,C0203,P011,2025-08-07,1,85.78,0.035,Web
O01913,C0089,P007,2025-08-25,4,640.71,0.2064,Partner
O01914,C0236,P013,2025-08-10,3,102.47,0.0983,Web
O01915,C0076,P014,2025-08-11,3,125.85,0.1193,Web
O01916,C0150,P015,2025-08-15,4,95.36,0.0988,Partner
O01917,C0138,P008,2025-08-04,3,605.07,0.0172,Web
O01918,C0006,P001,2025-08-12,1,1554.82,0.1052,Partner
O01919,C0163,P015,2025-08-21,1,102.41,0.1271,Partner
O01920,C0035,P015,2025-08-27,2,76.57,0.0151,Direct
O01921,C0088,P001,2025-08-24,5,1543.86,0.0729,Direct
O01922,C0249,P017,2025-08-11,4,254.77,0.1208,Partner
O01923,C0109,P009,2025-08-01,1,191.08,0.0536,Direct
O01924,C0053,P009,2025-08-15,2,215.48,0.0853,Web
O01925,C0065,P002,2025-08-07,2,923.34,0.1354,Partner
O01926,C0059,P008,2025-08-23,3,617.11,0.0861,Partner
O01927,C0052,P019,2025-08-16,1,397.31,0.1909,Partner
O01928,C0216,P005,2025-08-09,5,540.94,0.1196,Web
O01929,C0069,P004,2025-08-07,5,1234.64,0.1055,Web
O01930,C0175,P016,2025-08-23,5,119.24,0.1199,Direct
O01931,C0284,P019,2025-08-30,4,383.08,0.1551,Partner
O01932,C0154,P014,2025-08-21,2,142.32,0.0566,Web
O01933,C0192,P010,2025-08-20,5,431.39,0.0802,Partner
O01934,C0206,P010,2025-08-27,5,359.73,0.0017,Web
O01935,C0122,P016,2025-08-30,5,154.55,0.0581,Direct
O01936,C0021,P013,2025-08-29,4,117.06,0.2144,Partner
O01937,C0071,P003,2025-08-12,3,1827.55,0.0374,Direct
O01938,C0054,P016,2025-08-18,2,122.18,0.1805,Partner
O01939,C0213,P012,2025-08-05,2,147.33,0.214,Partner
O01940,C0242,P015,2025-08-26,5,78.25,0.0596,Direct
O01941,C0200,P003,2025-08-10,1,1680.97,0.1042,Web
O01942,C0011,P020,2025-08-05,5,274.01,0.117,Direct
O01943,C0231,P019,2025-08-24,5,399.42,0.1198,Partner
O01944,C0286,P018,2025-08-12,2,67.85,0.0357,Web
O01945,C0103,P018,2025-08-05,1,69.33,0.1131,Direct
O01946,C0139,P008,2025-08-03,1,558.72,0.0109,Direct
O01947,C0039,P005,2025-08-21,2,483.07,0.114,Web
O01948,C0120,P018,2025-08-04,4,70.46,0.1014,Web
O01949,C0170,P006,2025-08-30,4,779.05,0.0435,Web
O01950,C0003,P017,2025-08-10,4,237.06,0.0622,Web
O01951,C0277,P001,2025-08-01,1,1453.51,0.0811,Web
O01952,C0270,P002,2025-08-11,1,990.83,0.0408,Direct
O01953,C0150,P017,2025-08-01,2,291.58,0.0176,Direct
O01954,C0118,P012,2025-08-04,1,193.29,0.1087,Direct
O01955,C0247,P019,2025-08-26,1,380.66,0.0381,Web
O01956,C0062,P006,2025-08-22,4,633.97,0.1825,Partner
O01957,C0085,P014,2025-08-09,5,156.26,0.0255,Direct
O01958,C0014,P003,2025-08-18,4,1527.7,0.0292,Web
O01959,C0070,P020,2025-08-25,1,281.25,0.146,Partner
O01960,C0277,P003,2025-08-22,3,1678.23,0.0971,Web
O01961,C0196,P016,2025-08-04,3,136.51,0.0842,Web
O01962,C0157,P006,2025-08-09,5,699.99,0.0011,Direct
O01963,C0130,P001,2025-08-02,3,1596.5,0.0675,Web
O01964,C0001,P002,2025-08-22,1,1147.74,0.1805,Partner
O01965,C0199,P015,2025-08-19,4,94.76,0.1833,Partner
O01966,C0020,P009,2025-08-17,3,218.29,0.0402,Web
O01967,C0087,P017,2025-08-16,2,298.44,0.1048,Partner
O01968,C0125,P008,2025-08-01,2,560.98,0.0405,Direct
O01969,C0100,P017,2025-08-20,1,259.63,0.0853,Partner
O01970,C0237,P020,2025-08-29,4,282.36,0.1768,Partner
O01971,C0097,P018,2025-08-18,3,67.91,0.1097,Web
O01972,C0291,P002,2025-08-08,1,973.28,0.1394,Partner
O01973,C0146,P008,2025-08-08,4,558.47,0.0836,Direct
O01974,C0182,P009,2025-08-06,3,176.25,0.1842,Partner
O01975,C0145,P002,2025-08-25,5,1102.01,0.1982,Partner
O01976,C0288,P006,2025-08-06,2,830.23,0.107,Direct
O01977,C0154,P004,2025-08-27,2,1509.32,0.1015,Web
O01978,C0019,P014,2025-08-23,3,146.93,0.07,Direct
O01979,C0297,P007,2025-08-12,3,621.69,0.0659,Web
O01980,C0182,P012,2025-08-04,3,179.28,0.0985,Partner
O01981,C0009,P011,2025-08-03,3,88.86,0.0855,Direct
O01982,C0109,P012,2025-08-31,2,163.29,0.193,Partner
O01983,C0161,P006,2025-08-23,3,665.6,0.0804,Partner
O01984,C0062,P009,2025-08-28,1,193.21,0.1014,Web
O01985,C0169,P001,2025-08-21,1,1709.74,0.0725,Direct
O01986,C0098,P015,2025-08-24,3,102.15,0.0825,Partner
O01987,C0287,P009,2025-08-21,5,203.71,0.1591,Partner
O01988,C0249,P007,2025-08-16,2,611.55,0.0891,Direct
O01989,C0145,P015,2025-08-28,3,92.85,0.1744,Partner
O01990,C0247,P012,2025-08-06,5,177.96,0.0908,Partner
O01991,C0070,P017,2025-08-20,3,269.43,0.1185,Direct
O01992,C0007,P004,2025-08-08,1,1496.23,0.0931,Web
O01993,C0172,P007,2025-08-16,3,502.59,0.1755,Partner
O01994,C0008,P017,2025-08-24,3,252.38,0.0762,Direct
O01995,C0181,P005,2025-08-19,1,612.39,0.2107,Partner
O01996,C0172,P014,2025-08-14,3,128.35,0.0476,Direct
O01997,C0270,P017,2025-08-31,5,238.41,0.0607,Direct
O01998,C0068,P006,2025-08-25,1,776.72,0.0777,Direct
O01999,C0084,P011,2025-08-10,1,66.79,0.1526,Partner
O02000,C0291,P011,2025-08-03,4,63.94,0.087,Web
O02001,C0055,P006,2025-08-14,3,676.86,0.074,Web
O02002,C0035,P017,2025-08-14,3,279.57,0.0005,Direct
O02003,C0188,P007,2025-08-07,3,559.1,0.1196,Web
O02004,C0275,P019,2025-08-14,5,355.35,0.0457,Web
O02005,C0297,P014,2025-08-29,3,127.43,0.1987,Partner
O02006,C0015,P007,2025-08-15,3,678.51,0.0948,Web
O02007,C0064,P009,2025-08-29,4,202.53,0.0209,Direct
O02008,C0188,P020,2025-08-21,4,252.31,0.0846,Direct
O02009,C0079,P018,2025-08-22,2,63.75,0.0562,Web
O02010,C0075,P013,2025-08-24,1,134.78,0.0477,Web
O02011,C0020,P011,2025-08-06,3,68.49,0.1075,Direct
O02012,C0016,P017,2025-08-21,5,248.17,0.1689,Partner
O02013,C0040,P002,2025-08-22,5,1089.87,0.0304,Web
O02014,C0287,P010,2025-08-28,5,453.37,0.0413,Direct
O02015,C0208,P014,2025-08-29,4,144.01,0.0063,Direct
O02016,C0186,P016,2025-08-24,3,140.85,0.0102,Web
O02017,C0007,P017,2025-08-03,3,295.02,0.0195,Web
O02018,C0276,P005,2025-08-02,4,606.66,0.0713,Direct
O02019,C0287,P019,2025-08-10,4,319.25,0.0576,Direct
O02020,C0134,P020,2025-08-21,5,261.66,0.1513,Partner
O02021,C0208,P002,2025-08-30,2,1117.92,0.102,Partner
O02022,C0206,P016,2025-08-17,1,157.89,0.111,Direct
O02023,C0146,P005,2025-08-10,4,527.73,0.198,Partner
O02024,C0123,P012,2025-08-17,3,191.68,0.0257,Direct
O02025,C0280,P001,2025-08-18,4,1703.95,0.0473,Web
O02026,C0241,P018,2025-08-11,3,71.28,0.0971,Web
O02027,C0062,P014,2025-08-30,3,134.39,0.0998,Web
O02028,C0282,P013,2025-08-16,3,118.15,0.0481,Web
O02029,C0245,P015,2025-08-23,4,85.85,0.0314,Direct
O02030,C0232,P010,2025-08-16,3,399.61,0.0517,Web
O02031,C0205,P013,2025-08-19,5,106.65,0.0688,Web
O02032,C0242,P013,2025-08-14,5,133.46,0.0546,Web
O02033,C0073,P011,2025-08-14,1,86.29,0.0877,Web
O02034,C0263,P017,2025-08-14,5,235.34,0.1323,Partner
O02035,C0282,P020,2025-08-06,4,271.19,0.1072,Partner
O02036,C0045,P013,2025-08-12,1,113.24,0.1748,Partner
O02037,C0290,P016,2025-08-17,3,134.32,0.2071,Partner
O02038,C0153,P015,2025-08-08,4,75.35,0.1026,Direct
O02039,C0183,P005,2025-08-02,2,671.39,0.1688,Partner
O02040,C0022,P020,2025-08-28,1,305.62,0.0371,Direct
O02041,C0209,P017,2025-08-06,4,312.48,0.1692,Partner
O02042,C0154,P017,2025-08-09,2,245.47,0.087,Web
O02043,C0137,P017,2025-08-27,1,254.84,0.0322,Direct
O02044,C0228,P011,2025-08-15,1,66.84,0.1783,Partner
O02045,C0298,P016,2025-08-28,2,142.65,0.0354,Direct
O02046,C0058,P003,2025-08-07,4,1767.66,0.0351,Web
O02047,C0227,P020,2025-08-19,3,299.36,0.09,Web
O02048,C0133,P011,2025-08-26,3,84.16,0.1018,Web
O02049,C0209,P012,2025-08-10,5,188.8,0.0577,Web
O02050,C0263,P012,2025-08-03,1,152.49,0.1887,Partner
O02051,C0035,P011,2025-08-01,4,85.79,0.1017,Web
O02052,C0127,P004,2025-08-21,2,1243.62,0.1586,Partner
O02053,C0295,P012,2025-08-27,4,177.85,0.0996,Direct
O02054,C0154,P005,2025-08-20,2,537.85,0.0609,Direct
O02055,C0230,P001,2025-08-23,3,1332.12,0.0335,Direct
O02056,C0054,P020,2025-08-31,4,322.87,0.0734,Web
O02057,C0232,P019,2025-08-30,3,321.3,0.0851,Direct
O02058,C0081,P011,2025-08-12,2,73.4,0.181,Partner
O02059,C0119,P019,2025-08-27,4,320.33,0.1946,Partner
O02060,C0159,P011,2025-08-26,2,74.27,0.1023,Partner
O02061,C0099,P007,2025-08-16,4,535.35,0.1703,Partner
O02062,C0253,P011,2025-08-29,4,86.35,0.0222,Direct
O02063,C0205,P006,2025-08-18,5,767.88,0.1212,Partner
O02064,C0133,P017,2025-08-25,1,227.67,0.0363,Web
O02065,C0132,P013,2025-08-04,1,114.59,0.204,Partner
O02066,C0223,P011,2025-08-15,5,79.28,0.0311,Direct
O02067,C0079,P020,2025-08-03,5,324.67,0.0165,Direct
O02068,C0056,P019,2025-08-26,2,383.11,0.1163,Web
O02069,C0047,P012,2025-08-13,1,157.08,0.2116,Partner
O02070,C0032,P007,2025-08-19,1,511.86,0.157,Partner
O02071,C0177,P008,2025-08-21,2,559.67,0.1123,Direct
O02072,C0177,P008,2025-08-22,1,533.49,0.0086,Direct
O02073,C0223,P016,2025-08-31,2,130.4,0.1149,Web
O02074,C0060,P010,2025-08-09,4,423.79,0.0829,Web
O02075,C0161,P013,2025-08-05,3,131.77,0.0859,Partner
O02076,C0205,P008,2025-08-03,1,583.44,0.0854,Web
O02077,C0038,P015,2025-08-24,4,92.15,0.0293,Web
O02078,C0069,P019,2025-08-22,4,323.76,0.1919,Partner
O02079,C0156,P011,2025-08-17,3,78.89,0.0869,Web
O02080,C0086,P014,2025-08-22,1,159.53,0.149,Partner
O02081,C0122,P016,2025-08-23,2,123.69,0.1564,Partner
O02082,C0011,P002,2025-08-22,2,1206.9,0.0546,Web
O02083,C0047,P017,2025-08-02,2,314.15,0.0676,Direct
O02084,C0153,P008,2025-08-25,1,534.39,0.1028,Web
O02085,C0230,P018,2025-08-24,5,64.46,0.0625,Direct
O02086,C0118,P002,2025-08-10,4,952.8,0.2018,Partner
O02087,C0143,P015,2025-08-14,5,82.27,0.1866,Partner
O02088,C0033,P005,2025-08-10,3,558.48,0.0572,Web
O02089,C0078,P002,2025-08-30,4,876.96,0.1933,Partner
O02090,C0213,P013,2025-08-21,2,127.4,0.2104,Partner
O02091,C0291,P010,2025-08-08,4,444.49,0.0001,Direct
O02092,C0196,P015,2025-08-12,3,82.16,0.0219,Direct
O02093,C0170,P019,2025-08-21,5,362.44,0.0309,Web
O02094,C0216,P011,2025-08-13,5,66.63,0.1899,Partner
O02095,C0186,P009,2025-08-31,5,211.4,0.1115,Web
O02096,C0140,P019,2025-08-30,2,438.58,0.0983,Direct
O02097,C0143,P006,2025-08-17,2,841.97,0.0436,Web
O02098,C0277,P020,2025-08-30,1,306.35,0.1489,Partner
O02099,C0297,P006,2025-08-25,1,848.06,0.1765,Partner
O02100,C0042,P012,2025-08-30,3,173.67,0.0486,Direct
O02101,C0168,P018,2025-08-14,5,68.49,0.1651,Partner
O02102,C0140,P006,2025-08-17,3,753.8,0.0405,Web
O02103,C0086,P005,2025-08-11,1,617.82,0.111,Partner
O02104,C0300,P007,2025-08-28,2,621.34,0.0858,Web
O02105,C0171,P006,2025-08-04,5,814.95,0.042,Direct
O02106,C0166,P019,2025-08-25,1,322.02,0.2031,Partner
O02107,C0292,P016,2025-08-25,1,151.06,0.0777,Direct
O02108,C0266,P013,2025-08-27,3,128.12,0.0346,Direct
O02109,C0293,P013,2025-08-27,3,117.35,0.0991,Partner
O02110,C0134,P019,2025-08-30,4,414.11,0.1139,Partner
O02111,C0214,P001,2025-08-08,5,1491.66,0.2111,Partner
O02112,C0083,P020,2025-08-17,5,337.24,0.1093,Direct
O02113,C0159,P011,2025-08-10,3,85.02,0.1158,Web
O02114,C0221,P007,2025-08-19,5,660.43,0.1064,Web
O02115,C0138,P009,2025-08-08,2,176.19,0.1311,Partner
O02116,C0130,P008,2025-08-23,5,556.9,0.1159,Partner
O02117,C0282,P003,2025-08-18,3,1650.28,0.0276,Web
O02118,C0071,P009,2025-08-28,2,196.14,0.0501,Web
O02119,C0121,P020,2025-08-20,1,338.11,0.0393,Direct
O02120,C0100,P003,2025-08-17,5,1463.15,0.1854,Partner
O02121,C0197,P015,2025-08-28,1,94.3,0.1236,Partner
O02122,C0219,P013,2025-08-27,3,124.85,0.1574,Partner
O02123,C0076,P015,2025-08-10,2,74.74,0.1942,Partner
O02124,C0201,P005,2025-08-14,5,646.22,0.0113,Web
O02125,C0200,P013,2025-08-08,5,108.02,0.192,Partner
O02126,C0133,P009,2025-08-12,1,202.05,0.0128,Direct
O02127,C0132,P014,2025-08-02,3,133.96,0.0436,Web
O02128,C0200,P019,2025-08-18,1,402.54,0.0093,Direct
O02129,C0288,P008,2025-08-31,2,558.39,0.0102,Web
O02130,C0076,P007,2025-08-06,3,694.42,0.1893,Partner
